"","Site","Well","Signal","Value","Experiment","Leaf"
"11509","2;3","D10","yfp",2098,"Null_YFP","Set4_Leaf_H"
"11510","2;3","D10","mTurquoise",82,"Null_YFP","Set4_Leaf_H"
"11511","2;3","D10","mScarlet",415,"Null_YFP","Set4_Leaf_H"
"11512","2;3","D10","YB_Ratio",25.58537,"Null_YFP","Set4_Leaf_H"
"11513","2;3","D11","yfp",2106,"Null_YFP","Set4_Leaf_I"
"11514","2;3","D11","mTurquoise",84,"Null_YFP","Set4_Leaf_I"
"11515","2;3","D11","mScarlet",343,"Null_YFP","Set4_Leaf_I"
"11516","2;3","D11","YB_Ratio",25.07143,"Null_YFP","Set4_Leaf_I"
"11517","2;3","D12","yfp",1971,"Null_YFP","Set4_Leaf_I"
"11518","2;3","D12","mTurquoise",91,"Null_YFP","Set4_Leaf_I"
"11519","2;3","D12","mScarlet",336,"Null_YFP","Set4_Leaf_I"
"11520","2;3","D12","YB_Ratio",21.65934,"Null_YFP","Set4_Leaf_I"
"11521","2;3","E1","yfp",3607,"AT2G29080(D,C)","Set4_Leaf_D"
"11522","2;3","E1","mTurquoise",136,"AT2G29080(D,C)","Set4_Leaf_D"
"11523","2;3","E1","mScarlet",507,"AT2G29080(D,C)","Set4_Leaf_D"
"11524","2;3","E1","YB_Ratio",26.52206,"AT2G29080(D,C)","Set4_Leaf_D"
"11525","2;3","E2","yfp",3803,"AT2G29080(D,C)","Set4_Leaf_D"
"11526","2;3","E2","mTurquoise",162,"AT2G29080(D,C)","Set4_Leaf_D"
"11527","2;3","E2","mScarlet",425,"AT2G29080(D,C)","Set4_Leaf_D"
"11528","2;3","E2","YB_Ratio",23.47531,"AT2G29080(D,C)","Set4_Leaf_D"
"11529","2;3","E3","yfp",3251,"AT2G29080(D,C)","Set4_Leaf_E"
"11530","2;3","E3","mTurquoise",151,"AT2G29080(D,C)","Set4_Leaf_E"
"11531","2;3","E3","mScarlet",337,"AT2G29080(D,C)","Set4_Leaf_E"
"11532","2;3","E3","YB_Ratio",21.5298,"AT2G29080(D,C)","Set4_Leaf_E"
"11533","2;3","E4","yfp",3115,"AT2G29080(D,C)","Set4_Leaf_E"
"11534","2;3","E4","mTurquoise",149,"AT2G29080(D,C)","Set4_Leaf_E"
"11535","2;3","E4","mScarlet",355,"AT2G29080(D,C)","Set4_Leaf_E"
"11536","2;3","E4","YB_Ratio",20.90604,"AT2G29080(D,C)","Set4_Leaf_E"
"11537","2;3","E5","yfp",2708,"AT2G29080(D,C)","Set4_Leaf_F"
"11538","2;3","E5","mTurquoise",64,"AT2G29080(D,C)","Set4_Leaf_F"
"11539","2;3","E5","mScarlet",381,"AT2G29080(D,C)","Set4_Leaf_F"
"11540","2;3","E5","YB_Ratio",42.3125,"AT2G29080(D,C)","Set4_Leaf_F"
"11541","2;3","E6","yfp",3002,"AT2G29080(D,C)","Set4_Leaf_F"
"11542","2;3","E6","mTurquoise",80,"AT2G29080(D,C)","Set4_Leaf_F"
"11543","2;3","E6","mScarlet",417,"AT2G29080(D,C)","Set4_Leaf_F"
"11544","2;3","E6","YB_Ratio",37.525,"AT2G29080(D,C)","Set4_Leaf_F"
"11545","2;3","E7","yfp",4341,"AT1G64550","Set4_Leaf_J"
"11546","2;3","E7","mTurquoise",124,"AT1G64550","Set4_Leaf_J"
"11547","2;3","E7","mScarlet",713,"AT1G64550","Set4_Leaf_J"
"11548","2;3","E7","YB_Ratio",35.00806,"AT1G64550","Set4_Leaf_J"
"11549","2;3","E8","yfp",4606,"AT1G64550","Set4_Leaf_J"
"11550","2;3","E8","mTurquoise",147,"AT1G64550","Set4_Leaf_J"
"11551","2;3","E8","mScarlet",701,"AT1G64550","Set4_Leaf_J"
"11552","2;3","E8","YB_Ratio",31.33333,"AT1G64550","Set4_Leaf_J"
"11553","2;3","E9","yfp",3817,"AT1G64550","Set4_Leaf_K"
"11554","2;3","E9","mTurquoise",113,"AT1G64550","Set4_Leaf_K"
"11555","2;3","E9","mScarlet",593,"AT1G64550","Set4_Leaf_K"
"11556","2;3","E9","YB_Ratio",33.77876,"AT1G64550","Set4_Leaf_K"
"11557","2;3","E10","yfp",5134,"AT1G64550","Set4_Leaf_K"
"11558","2;3","E10","mTurquoise",140,"AT1G64550","Set4_Leaf_K"
"11559","2;3","E10","mScarlet",858,"AT1G64550","Set4_Leaf_K"
"11560","2;3","E10","YB_Ratio",36.67143,"AT1G64550","Set4_Leaf_K"
"11561","2;3","E11","yfp",4775,"AT1G64550","Set4_Leaf_L"
"11562","2;3","E11","mTurquoise",90,"AT1G64550","Set4_Leaf_L"
"11563","2;3","E11","mScarlet",492,"AT1G64550","Set4_Leaf_L"
"11564","2;3","E11","YB_Ratio",53.05556,"AT1G64550","Set4_Leaf_L"
"11565","2;3","E12","yfp",3611,"AT1G64550","Set4_Leaf_L"
"11566","2;3","E12","mTurquoise",80,"AT1G64550","Set4_Leaf_L"
"11567","2;3","E12","mScarlet",422,"AT1G64550","Set4_Leaf_L"
"11568","2;3","E12","YB_Ratio",45.1375,"AT1G64550","Set4_Leaf_L"
"11569","2;3","F1","yfp",3658,"AT2G29080","Set4_Leaf_D"
"11570","2;3","F1","mTurquoise",136,"AT2G29080","Set4_Leaf_D"
"11571","2;3","F1","mScarlet",628,"AT2G29080","Set4_Leaf_D"
"11572","2;3","F1","YB_Ratio",26.89706,"AT2G29080","Set4_Leaf_D"
"11573","2;3","F2","yfp",3564,"AT2G29080","Set4_Leaf_D"
"11574","2;3","F2","mTurquoise",122,"AT2G29080","Set4_Leaf_D"
"11575","2;3","F2","mScarlet",555,"AT2G29080","Set4_Leaf_D"
"11576","2;3","F2","YB_Ratio",29.21311,"AT2G29080","Set4_Leaf_D"
"11577","2;3","F3","yfp",3417,"AT2G29080","Set4_Leaf_E"
"11578","2;3","F3","mTurquoise",144,"AT2G29080","Set4_Leaf_E"
"11579","2;3","F3","mScarlet",422,"AT2G29080","Set4_Leaf_E"
"11580","2;3","F3","YB_Ratio",23.72917,"AT2G29080","Set4_Leaf_E"
"11581","2;3","F4","yfp",3108,"AT2G29080","Set4_Leaf_E"
"11582","2;3","F4","mTurquoise",179,"AT2G29080","Set4_Leaf_E"
"11583","2;3","F4","mScarlet",344,"AT2G29080","Set4_Leaf_E"
"11584","2;3","F4","YB_Ratio",17.36313,"AT2G29080","Set4_Leaf_E"
"11585","2;3","F5","yfp",2325,"AT2G29080","Set4_Leaf_F"
"11586","2;3","F5","mTurquoise",48,"AT2G29080","Set4_Leaf_F"
"11587","2;3","F5","mScarlet",349,"AT2G29080","Set4_Leaf_F"
"11588","2;3","F5","YB_Ratio",48.4375,"AT2G29080","Set4_Leaf_F"
"11589","2;3","F6","yfp",3093,"AT2G29080","Set4_Leaf_F"
"11590","2;3","F6","mTurquoise",118,"AT2G29080","Set4_Leaf_F"
"11591","2;3","F6","mScarlet",517,"AT2G29080","Set4_Leaf_F"
"11592","2;3","F6","YB_Ratio",26.21186,"AT2G29080","Set4_Leaf_F"
"11593","2;3","F7","yfp",3717,"AT4G16845","Set4_Leaf_J"
"11594","2;3","F7","mTurquoise",148,"AT4G16845","Set4_Leaf_J"
"11595","2;3","F7","mScarlet",736,"AT4G16845","Set4_Leaf_J"
"11596","2;3","F7","YB_Ratio",25.11486,"AT4G16845","Set4_Leaf_J"
"11597","2;3","F8","yfp",3928,"AT4G16845","Set4_Leaf_J"
"11598","2;3","F8","mTurquoise",157,"AT4G16845","Set4_Leaf_J"
"11599","2;3","F8","mScarlet",464,"AT4G16845","Set4_Leaf_J"
"11600","2;3","F8","YB_Ratio",25.01911,"AT4G16845","Set4_Leaf_J"
"11601","2;3","F9","yfp",3105,"AT4G16845","Set4_Leaf_K"
"11602","2;3","F9","mTurquoise",155,"AT4G16845","Set4_Leaf_K"
"11603","2;3","F9","mScarlet",488,"AT4G16845","Set4_Leaf_K"
"11604","2;3","F9","YB_Ratio",20.03226,"AT4G16845","Set4_Leaf_K"
"11605","2;3","F10","yfp",3009,"AT4G16845","Set4_Leaf_K"
"11606","2;3","F10","mTurquoise",156,"AT4G16845","Set4_Leaf_K"
"11607","2;3","F10","mScarlet",409,"AT4G16845","Set4_Leaf_K"
"11608","2;3","F10","YB_Ratio",19.28846,"AT4G16845","Set4_Leaf_K"
"11609","2;3","F11","yfp",2829,"AT4G16845","Set4_Leaf_L"
"11610","2;3","F11","mTurquoise",89,"AT4G16845","Set4_Leaf_L"
"11611","2;3","F11","mScarlet",432,"AT4G16845","Set4_Leaf_L"
"11612","2;3","F11","YB_Ratio",31.78652,"AT4G16845","Set4_Leaf_L"
"11613","2;3","F12","yfp",3507,"AT4G16845","Set4_Leaf_L"
"11614","2;3","F12","mTurquoise",140,"AT4G16845","Set4_Leaf_L"
"11615","2;3","F12","mScarlet",619,"AT4G16845","Set4_Leaf_L"
"11616","2;3","F12","YB_Ratio",25.05,"AT4G16845","Set4_Leaf_L"
"11617","2;3","G1","yfp",2889,"AT5G06140","Set4_Leaf_D"
"11618","2;3","G1","mTurquoise",301,"AT5G06140","Set4_Leaf_D"
"11619","2;3","G1","mScarlet",404,"AT5G06140","Set4_Leaf_D"
"11620","2;3","G1","YB_Ratio",9.598007,"AT5G06140","Set4_Leaf_D"
"11621","2;3","G2","yfp",3268,"AT5G06140","Set4_Leaf_D"
"11622","2;3","G2","mTurquoise",261,"AT5G06140","Set4_Leaf_D"
"11623","2;3","G2","mScarlet",521,"AT5G06140","Set4_Leaf_D"
"11624","2;3","G2","YB_Ratio",12.52107,"AT5G06140","Set4_Leaf_D"
"11625","2;3","G3","yfp",2726,"AT5G06140","Set4_Leaf_E"
"11626","2;3","G3","mTurquoise",197,"AT5G06140","Set4_Leaf_E"
"11627","2;3","G3","mScarlet",392,"AT5G06140","Set4_Leaf_E"
"11628","2;3","G3","YB_Ratio",13.83756,"AT5G06140","Set4_Leaf_E"
"11629","2;3","G4","yfp",2825,"AT5G06140","Set4_Leaf_E"
"11630","2;3","G4","mTurquoise",270,"AT5G06140","Set4_Leaf_E"
"11631","2;3","G4","mScarlet",407,"AT5G06140","Set4_Leaf_E"
"11632","2;3","G4","YB_Ratio",10.46296,"AT5G06140","Set4_Leaf_E"
"11633","2;3","G5","yfp",2523,"AT5G06140","Set4_Leaf_F"
"11634","2;3","G5","mTurquoise",159,"AT5G06140","Set4_Leaf_F"
"11635","2;3","G5","mScarlet",374,"AT5G06140","Set4_Leaf_F"
"11636","2;3","G5","YB_Ratio",15.86792,"AT5G06140","Set4_Leaf_F"
"11637","2;3","G6","yfp",2519,"AT5G06140","Set4_Leaf_F"
"11638","2;3","G6","mTurquoise",63,"AT5G06140","Set4_Leaf_F"
"11639","2;3","G6","mScarlet",360,"AT5G06140","Set4_Leaf_F"
"11640","2;3","G6","YB_Ratio",39.98413,"AT5G06140","Set4_Leaf_F"
"11641","2;3","G7","yfp",3657,"AT1G64550-4723","Set4_Leaf_J"
"11642","2;3","G7","mTurquoise",213,"AT1G64550-4723","Set4_Leaf_J"
"11643","2;3","G7","mScarlet",478,"AT1G64550-4723","Set4_Leaf_J"
"11644","2;3","G7","YB_Ratio",17.16901,"AT1G64550-4723","Set4_Leaf_J"
"11645","2;3","G8","yfp",4157,"AT1G64550-4723","Set4_Leaf_J"
"11646","2;3","G8","mTurquoise",255,"AT1G64550-4723","Set4_Leaf_J"
"11647","2;3","G8","mScarlet",498,"AT1G64550-4723","Set4_Leaf_J"
"11648","2;3","G8","YB_Ratio",16.30196,"AT1G64550-4723","Set4_Leaf_J"
"11649","2;3","G9","yfp",3830,"AT1G64550-4723","Set4_Leaf_K"
"11650","2;3","G9","mTurquoise",195,"AT1G64550-4723","Set4_Leaf_K"
"11651","2;3","G9","mScarlet",397,"AT1G64550-4723","Set4_Leaf_K"
"11652","2;3","G9","YB_Ratio",19.64103,"AT1G64550-4723","Set4_Leaf_K"
"11653","2;3","G10","yfp",3498,"AT1G64550-4723","Set4_Leaf_K"
"11654","2;3","G10","mTurquoise",167,"AT1G64550-4723","Set4_Leaf_K"
"11655","2;3","G10","mScarlet",467,"AT1G64550-4723","Set4_Leaf_K"
"11656","2;3","G10","YB_Ratio",20.94611,"AT1G64550-4723","Set4_Leaf_K"
"11657","2;3","G11","yfp",3968,"AT1G64550-4723","Set4_Leaf_L"
"11658","2;3","G11","mTurquoise",108,"AT1G64550-4723","Set4_Leaf_L"
"11659","2;3","G11","mScarlet",411,"AT1G64550-4723","Set4_Leaf_L"
"11660","2;3","G11","YB_Ratio",36.74074,"AT1G64550-4723","Set4_Leaf_L"
"11661","2;3","G12","yfp",4846,"AT1G64550-4723","Set4_Leaf_L"
"11662","2;3","G12","mTurquoise",107,"AT1G64550-4723","Set4_Leaf_L"
"11663","2;3","G12","mScarlet",420,"AT1G64550-4723","Set4_Leaf_L"
"11664","2;3","G12","YB_Ratio",45.28972,"AT1G64550-4723","Set4_Leaf_L"
"11665","2;3","H1","yfp",2742,"Null_YFP","Set4_Leaf_D"
"11666","2;3","H1","mTurquoise",303,"Null_YFP","Set4_Leaf_D"
"11667","2;3","H1","mScarlet",458,"Null_YFP","Set4_Leaf_D"
"11668","2;3","H1","YB_Ratio",9.049505,"Null_YFP","Set4_Leaf_D"
"11669","2;3","H2","yfp",2424,"Null_YFP","Set4_Leaf_D"
"11670","2;3","H2","mTurquoise",299,"Null_YFP","Set4_Leaf_D"
"11671","2;3","H2","mScarlet",395,"Null_YFP","Set4_Leaf_D"
"11672","2;3","H2","YB_Ratio",8.107023,"Null_YFP","Set4_Leaf_D"
"11673","2;3","H3","yfp",2289,"Null_YFP","Set4_Leaf_E"
"11674","2;3","H3","mTurquoise",463,"Null_YFP","Set4_Leaf_E"
"11675","2;3","H3","mScarlet",364,"Null_YFP","Set4_Leaf_E"
"11676","2;3","H3","YB_Ratio",4.943844,"Null_YFP","Set4_Leaf_E"
"11677","2;3","H4","yfp",2138,"Null_YFP","Set4_Leaf_E"
"11678","2;3","H4","mTurquoise",295,"Null_YFP","Set4_Leaf_E"
"11679","2;3","H4","mScarlet",333,"Null_YFP","Set4_Leaf_E"
"11680","2;3","H4","YB_Ratio",7.247458,"Null_YFP","Set4_Leaf_E"
"11681","2;3","H5","yfp",2117,"Null_YFP","Set4_Leaf_F"
"11682","2;3","H5","mTurquoise",133,"Null_YFP","Set4_Leaf_F"
"11683","2;3","H5","mScarlet",326,"Null_YFP","Set4_Leaf_F"
"11684","2;3","H5","YB_Ratio",15.91729,"Null_YFP","Set4_Leaf_F"
"11685","2;3","H6","yfp",1990,"Null_YFP","Set4_Leaf_F"
"11686","2;3","H6","mTurquoise",142,"Null_YFP","Set4_Leaf_F"
"11687","2;3","H6","mScarlet",302,"Null_YFP","Set4_Leaf_F"
"11688","2;3","H6","YB_Ratio",14.01408,"Null_YFP","Set4_Leaf_F"
"11689","2;3","H7","yfp",2490,"Null_YFP","Set4_Leaf_J"
"11690","2;3","H7","mTurquoise",299,"Null_YFP","Set4_Leaf_J"
"11691","2;3","H7","mScarlet",455,"Null_YFP","Set4_Leaf_J"
"11692","2;3","H7","YB_Ratio",8.327759,"Null_YFP","Set4_Leaf_J"
"11693","2;3","H8","yfp",2665,"Null_YFP","Set4_Leaf_J"
"11694","2;3","H8","mTurquoise",317,"Null_YFP","Set4_Leaf_J"
"11695","2;3","H8","mScarlet",525,"Null_YFP","Set4_Leaf_J"
"11696","2;3","H8","YB_Ratio",8.40694,"Null_YFP","Set4_Leaf_J"
"11697","2;3","H9","yfp",2333,"Null_YFP","Set4_Leaf_K"
"11698","2;3","H9","mTurquoise",275,"Null_YFP","Set4_Leaf_K"
"11699","2;3","H9","mScarlet",382,"Null_YFP","Set4_Leaf_K"
"11700","2;3","H9","YB_Ratio",8.483636,"Null_YFP","Set4_Leaf_K"
"11701","2;3","H10","yfp",2366,"Null_YFP","Set4_Leaf_K"
"11702","2;3","H10","mTurquoise",239,"Null_YFP","Set4_Leaf_K"
"11703","2;3","H10","mScarlet",357,"Null_YFP","Set4_Leaf_K"
"11704","2;3","H10","YB_Ratio",9.899582,"Null_YFP","Set4_Leaf_K"
"11705","2;3","H11","yfp",2346,"Null_YFP","Set4_Leaf_L"
"11706","2;3","H11","mTurquoise",168,"Null_YFP","Set4_Leaf_L"
"11707","2;3","H11","mScarlet",423,"Null_YFP","Set4_Leaf_L"
"11708","2;3","H11","YB_Ratio",13.96429,"Null_YFP","Set4_Leaf_L"
"11709","2;3","H12","yfp",2686,"Null_YFP","Set4_Leaf_L"
"11710","2;3","H12","mTurquoise",178,"Null_YFP","Set4_Leaf_L"
"11711","2;3","H12","mScarlet",452,"Null_YFP","Set4_Leaf_L"
"11712","2;3","H12","YB_Ratio",15.08989,"Null_YFP","Set4_Leaf_L"
"11713","2;4","A1","yfp",2512,"AT3G08530","Set4_Leaf_A"
"11714","2;4","A1","mTurquoise",73,"AT3G08530","Set4_Leaf_A"
"11715","2;4","A1","mScarlet",403,"AT3G08530","Set4_Leaf_A"
"11716","2;4","A1","YB_Ratio",34.41096,"AT3G08530","Set4_Leaf_A"
"11717","2;4","A2","yfp",2524,"AT3G08530","Set4_Leaf_A"
"11718","2;4","A2","mTurquoise",76,"AT3G08530","Set4_Leaf_A"
"11719","2;4","A2","mScarlet",412,"AT3G08530","Set4_Leaf_A"
"11720","2;4","A2","YB_Ratio",33.21053,"AT3G08530","Set4_Leaf_A"
"11721","2;4","A3","yfp",1986,"AT3G08530","Set4_Leaf_B"
"11722","2;4","A3","mTurquoise",52,"AT3G08530","Set4_Leaf_B"
"11723","2;4","A3","mScarlet",314,"AT3G08530","Set4_Leaf_B"
"11724","2;4","A3","YB_Ratio",38.19231,"AT3G08530","Set4_Leaf_B"
"11725","2;4","A4","yfp",2506,"AT3G08530","Set4_Leaf_B"
"11726","2;4","A4","mTurquoise",64,"AT3G08530","Set4_Leaf_B"
"11727","2;4","A4","mScarlet",370,"AT3G08530","Set4_Leaf_B"
"11728","2;4","A4","YB_Ratio",39.15625,"AT3G08530","Set4_Leaf_B"
"11729","2;4","A5","yfp",3768,"AT3G08530","Set4_Leaf_C"
"11730","2;4","A5","mTurquoise",145,"AT3G08530","Set4_Leaf_C"
"11731","2;4","A5","mScarlet",517,"AT3G08530","Set4_Leaf_C"
"11732","2;4","A5","YB_Ratio",25.98621,"AT3G08530","Set4_Leaf_C"
"11733","2;4","A6","yfp",3563,"AT3G08530","Set4_Leaf_C"
"11734","2;4","A6","mTurquoise",164,"AT3G08530","Set4_Leaf_C"
"11735","2;4","A6","mScarlet",440,"AT3G08530","Set4_Leaf_C"
"11736","2;4","A6","YB_Ratio",21.72561,"AT3G08530","Set4_Leaf_C"
"11737","2;4","A7","yfp",2690,"AT2G29080-4723","Set4_Leaf_G"
"11738","2;4","A7","mTurquoise",118,"AT2G29080-4723","Set4_Leaf_G"
"11739","2;4","A7","mScarlet",319,"AT2G29080-4723","Set4_Leaf_G"
"11740","2;4","A7","YB_Ratio",22.79661,"AT2G29080-4723","Set4_Leaf_G"
"11741","2;4","A8","yfp",3093,"AT2G29080-4723","Set4_Leaf_G"
"11742","2;4","A8","mTurquoise",139,"AT2G29080-4723","Set4_Leaf_G"
"11743","2;4","A8","mScarlet",432,"AT2G29080-4723","Set4_Leaf_G"
"11744","2;4","A8","YB_Ratio",22.2518,"AT2G29080-4723","Set4_Leaf_G"
"11745","2;4","A9","yfp",1868,"AT2G29080-4723","Set4_Leaf_H"
"11746","2;4","A9","mTurquoise",38,"AT2G29080-4723","Set4_Leaf_H"
"11747","2;4","A9","mScarlet",304,"AT2G29080-4723","Set4_Leaf_H"
"11748","2;4","A9","YB_Ratio",49.15789,"AT2G29080-4723","Set4_Leaf_H"
"11749","2;4","A10","yfp",1789,"AT2G29080-4723","Set4_Leaf_H"
"11750","2;4","A10","mTurquoise",43,"AT2G29080-4723","Set4_Leaf_H"
"11751","2;4","A10","mScarlet",310,"AT2G29080-4723","Set4_Leaf_H"
"11752","2;4","A10","YB_Ratio",41.60465,"AT2G29080-4723","Set4_Leaf_H"
"11753","2;4","A11","yfp",2277,"AT2G29080-4723","Set4_Leaf_I"
"11754","2;4","A11","mTurquoise",46,"AT2G29080-4723","Set4_Leaf_I"
"11755","2;4","A11","mScarlet",385,"AT2G29080-4723","Set4_Leaf_I"
"11756","2;4","A11","YB_Ratio",49.5,"AT2G29080-4723","Set4_Leaf_I"
"11757","2;4","A12","yfp",2051,"AT2G29080-4723","Set4_Leaf_I"
"11758","2;4","A12","mTurquoise",43,"AT2G29080-4723","Set4_Leaf_I"
"11759","2;4","A12","mScarlet",324,"AT2G29080-4723","Set4_Leaf_I"
"11760","2;4","A12","YB_Ratio",47.69767,"AT2G29080-4723","Set4_Leaf_I"
"11761","2;4","B1","yfp",1967,"AT4G13780","Set4_Leaf_A"
"11762","2;4","B1","mTurquoise",137,"AT4G13780","Set4_Leaf_A"
"11763","2;4","B1","mScarlet",356,"AT4G13780","Set4_Leaf_A"
"11764","2;4","B1","YB_Ratio",14.35766,"AT4G13780","Set4_Leaf_A"
"11765","2;4","B2","yfp",2346,"AT4G13780","Set4_Leaf_A"
"11766","2;4","B2","mTurquoise",113,"AT4G13780","Set4_Leaf_A"
"11767","2;4","B2","mScarlet",462,"AT4G13780","Set4_Leaf_A"
"11768","2;4","B2","YB_Ratio",20.76106,"AT4G13780","Set4_Leaf_A"
"11769","2;4","B3","yfp",1855,"AT4G13780","Set4_Leaf_B"
"11770","2;4","B3","mTurquoise",82,"AT4G13780","Set4_Leaf_B"
"11771","2;4","B3","mScarlet",370,"AT4G13780","Set4_Leaf_B"
"11772","2;4","B3","YB_Ratio",22.62195,"AT4G13780","Set4_Leaf_B"
"11773","2;4","B4","yfp",1907,"AT4G13780","Set4_Leaf_B"
"11774","2;4","B4","mTurquoise",59,"AT4G13780","Set4_Leaf_B"
"11775","2;4","B4","mScarlet",372,"AT4G13780","Set4_Leaf_B"
"11776","2;4","B4","YB_Ratio",32.32203,"AT4G13780","Set4_Leaf_B"
"11777","2;4","B5","yfp",2434,"AT4G13780","Set4_Leaf_C"
"11778","2;4","B5","mTurquoise",248,"AT4G13780","Set4_Leaf_C"
"11779","2;4","B5","mScarlet",368,"AT4G13780","Set4_Leaf_C"
"11780","2;4","B5","YB_Ratio",9.814516,"AT4G13780","Set4_Leaf_C"
"11781","2;4","B6","yfp",2031,"AT4G13780","Set4_Leaf_C"
"11782","2;4","B6","mTurquoise",178,"AT4G13780","Set4_Leaf_C"
"11783","2;4","B6","mScarlet",305,"AT4G13780","Set4_Leaf_C"
"11784","2;4","B6","YB_Ratio",11.41011,"AT4G13780","Set4_Leaf_C"
"11785","2;4","B7","yfp",2646,"AT2G33730","Set4_Leaf_G"
"11786","2;4","B7","mTurquoise",112,"AT2G33730","Set4_Leaf_G"
"11787","2;4","B7","mScarlet",679,"AT2G33730","Set4_Leaf_G"
"11788","2;4","B7","YB_Ratio",23.625,"AT2G33730","Set4_Leaf_G"
"11789","2;4","B8","yfp",3042,"AT2G33730","Set4_Leaf_G"
"11790","2;4","B8","mTurquoise",117,"AT2G33730","Set4_Leaf_G"
"11791","2;4","B8","mScarlet",648,"AT2G33730","Set4_Leaf_G"
"11792","2;4","B8","YB_Ratio",26,"AT2G33730","Set4_Leaf_G"
"11793","2;4","B9","yfp",1835,"AT2G33730","Set4_Leaf_H"
"11794","2;4","B9","mTurquoise",46,"AT2G33730","Set4_Leaf_H"
"11795","2;4","B9","mScarlet",325,"AT2G33730","Set4_Leaf_H"
"11796","2;4","B9","YB_Ratio",39.8913,"AT2G33730","Set4_Leaf_H"
"11797","2;4","B10","yfp",2097,"AT2G33730","Set4_Leaf_H"
"11798","2;4","B10","mTurquoise",50,"AT2G33730","Set4_Leaf_H"
"11799","2;4","B10","mScarlet",421,"AT2G33730","Set4_Leaf_H"
"11800","2;4","B10","YB_Ratio",41.94,"AT2G33730","Set4_Leaf_H"
"11801","2;4","B11","yfp",1886,"AT2G33730","Set4_Leaf_I"
"11802","2;4","B11","mTurquoise",42,"AT2G33730","Set4_Leaf_I"
"11803","2;4","B11","mScarlet",323,"AT2G33730","Set4_Leaf_I"
"11804","2;4","B11","YB_Ratio",44.90476,"AT2G33730","Set4_Leaf_I"
"11805","2;4","B12","yfp",1748,"AT2G33730","Set4_Leaf_I"
"11806","2;4","B12","mTurquoise",40,"AT2G33730","Set4_Leaf_I"
"11807","2;4","B12","mScarlet",300,"AT2G33730","Set4_Leaf_I"
"11808","2;4","B12","YB_Ratio",43.7,"AT2G33730","Set4_Leaf_I"
"11809","2;4","C1","yfp",2983,"AT2G26780(A,B)","Set4_Leaf_A"
"11810","2;4","C1","mTurquoise",154,"AT2G26780(A,B)","Set4_Leaf_A"
"11811","2;4","C1","mScarlet",295,"AT2G26780(A,B)","Set4_Leaf_A"
"11812","2;4","C1","YB_Ratio",19.37013,"AT2G26780(A,B)","Set4_Leaf_A"
"11813","2;4","C2","yfp",2896,"AT2G26780(A,B)","Set4_Leaf_A"
"11814","2;4","C2","mTurquoise",137,"AT2G26780(A,B)","Set4_Leaf_A"
"11815","2;4","C2","mScarlet",354,"AT2G26780(A,B)","Set4_Leaf_A"
"11816","2;4","C2","YB_Ratio",21.13869,"AT2G26780(A,B)","Set4_Leaf_A"
"11817","2;4","C3","yfp",3415,"AT2G26780(A,B)","Set4_Leaf_B"
"11818","2;4","C3","mTurquoise",61,"AT2G26780(A,B)","Set4_Leaf_B"
"11819","2;4","C3","mScarlet",329,"AT2G26780(A,B)","Set4_Leaf_B"
"11820","2;4","C3","YB_Ratio",55.98361,"AT2G26780(A,B)","Set4_Leaf_B"
"11821","2;4","C4","yfp",2751,"AT2G26780(A,B)","Set4_Leaf_B"
"11822","2;4","C4","mTurquoise",162,"AT2G26780(A,B)","Set4_Leaf_B"
"11823","2;4","C4","mScarlet",316,"AT2G26780(A,B)","Set4_Leaf_B"
"11824","2;4","C4","YB_Ratio",16.98148,"AT2G26780(A,B)","Set4_Leaf_B"
"11825","2;4","C5","yfp",2366,"AT2G26780(A,B)","Set4_Leaf_C"
"11826","2;4","C5","mTurquoise",250,"AT2G26780(A,B)","Set4_Leaf_C"
"11827","2;4","C5","mScarlet",299,"AT2G26780(A,B)","Set4_Leaf_C"
"11828","2;4","C5","YB_Ratio",9.464,"AT2G26780(A,B)","Set4_Leaf_C"
"11829","2;4","C6","yfp",2796,"AT2G26780(A,B)","Set4_Leaf_C"
"11830","2;4","C6","mTurquoise",211,"AT2G26780(A,B)","Set4_Leaf_C"
"11831","2;4","C6","mScarlet",294,"AT2G26780(A,B)","Set4_Leaf_C"
"11832","2;4","C6","YB_Ratio",13.25118,"AT2G26780(A,B)","Set4_Leaf_C"
"11833","2;4","C7","yfp",2928,"AT5G37830(B,E)","Set4_Leaf_G"
"11834","2;4","C7","mTurquoise",322,"AT5G37830(B,E)","Set4_Leaf_G"
"11835","2;4","C7","mScarlet",382,"AT5G37830(B,E)","Set4_Leaf_G"
"11836","2;4","C7","YB_Ratio",9.093168,"AT5G37830(B,E)","Set4_Leaf_G"
"11837","2;4","C8","yfp",2793,"AT5G37830(B,E)","Set4_Leaf_G"
"11838","2;4","C8","mTurquoise",400,"AT5G37830(B,E)","Set4_Leaf_G"
"11839","2;4","C8","mScarlet",299,"AT5G37830(B,E)","Set4_Leaf_G"
"11840","2;4","C8","YB_Ratio",6.9825,"AT5G37830(B,E)","Set4_Leaf_G"
"11841","2;4","C9","yfp",3030,"AT5G37830(B,E)","Set4_Leaf_H"
"11842","2;4","C9","mTurquoise",69,"AT5G37830(B,E)","Set4_Leaf_H"
"11843","2;4","C9","mScarlet",340,"AT5G37830(B,E)","Set4_Leaf_H"
"11844","2;4","C9","YB_Ratio",43.91304,"AT5G37830(B,E)","Set4_Leaf_H"
