"","Site","Well","Signal","Value","Experiment","Leaf"
"5944","3;1","H4","YB_Ratio",8.02521008403361,"Null_YFP","Set6_Leaf_H"
"5945","3;1","H5","yfp",1985,"Null_YFP","Set6_Leaf_I"
"5946","3;1","H5","mTurquoise",268,"Null_YFP","Set6_Leaf_I"
"5947","3;1","H5","mScarlet",320,"Null_YFP","Set6_Leaf_I"
"5948","3;1","H5","YB_Ratio",7.40671641791045,"Null_YFP","Set6_Leaf_I"
"5949","3;1","H6","yfp",2068,"Null_YFP","Set6_Leaf_I"
"5950","3;1","H6","mTurquoise",206,"Null_YFP","Set6_Leaf_I"
"5951","3;1","H6","mScarlet",332,"Null_YFP","Set6_Leaf_I"
"5952","3;1","H6","YB_Ratio",10.0388349514563,"Null_YFP","Set6_Leaf_I"
"5953","3;2","A1","yfp",5032,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5954","3;2","A1","mTurquoise",278,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5955","3;2","A1","mScarlet",392,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5956","3;2","A1","YB_Ratio",18.1007194244604,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5957","3;2","A2","yfp",5392,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5958","3;2","A2","mTurquoise",145,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5959","3;2","A2","mScarlet",346,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5960","3;2","A2","YB_Ratio",37.1862068965517,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"5961","3;2","A3","yfp",8967,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5962","3;2","A3","mTurquoise",133,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5963","3;2","A3","mScarlet",457,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5964","3;2","A3","YB_Ratio",67.4210526315789,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5965","3;2","A4","yfp",5084,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5966","3;2","A4","mTurquoise",299,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5967","3;2","A4","mScarlet",400,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5968","3;2","A4","YB_Ratio",17.0033444816053,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"5969","3;2","A5","yfp",5162,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5970","3;2","A5","mTurquoise",423,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5971","3;2","A5","mScarlet",363,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5972","3;2","A5","YB_Ratio",12.2033096926714,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5973","3;2","A6","yfp",4891,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5974","3;2","A6","mTurquoise",257,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5975","3;2","A6","mScarlet",338,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5976","3;2","A6","YB_Ratio",19.0311284046693,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"5977","3;2","B1","yfp",5392,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5978","3;2","B1","mTurquoise",284,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5979","3;2","B1","mScarlet",330,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5980","3;2","B1","YB_Ratio",18.9859154929577,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5981","3;2","B2","yfp",3959,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5982","3;2","B2","mTurquoise",302,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5983","3;2","B2","mScarlet",327,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5984","3;2","B2","YB_Ratio",13.1092715231788,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"5985","3;2","B3","yfp",4076,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5986","3;2","B3","mTurquoise",457,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5987","3;2","B3","mScarlet",365,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5988","3;2","B3","YB_Ratio",8.91903719912473,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5989","3;2","B4","yfp",4440,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5990","3;2","B4","mTurquoise",354,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5991","3;2","B4","mScarlet",347,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5992","3;2","B4","YB_Ratio",12.5423728813559,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"5993","3;2","B5","yfp",4956,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5994","3;2","B5","mTurquoise",256,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5995","3;2","B5","mScarlet",420,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5996","3;2","B5","YB_Ratio",19.359375,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5997","3;2","B6","yfp",4630,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5998","3;2","B6","mTurquoise",137,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"5999","3;2","B6","mScarlet",470,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6000","3;2","B6","YB_Ratio",33.7956204379562,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6001","3;2","C1","yfp",4365,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6002","3;2","C1","mTurquoise",404,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6003","3;2","C1","mScarlet",391,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6004","3;2","C1","YB_Ratio",10.8044554455446,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6005","3;2","C2","yfp",4389,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6006","3;2","C2","mTurquoise",452,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6007","3;2","C2","mScarlet",329,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6008","3;2","C2","YB_Ratio",9.71017699115044,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6009","3;2","C3","yfp",4605,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6010","3;2","C3","mTurquoise",365,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6011","3;2","C3","mScarlet",425,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6012","3;2","C3","YB_Ratio",12.6164383561644,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6013","3;2","C4","yfp",4425,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6014","3;2","C4","mTurquoise",350,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6015","3;2","C4","mScarlet",478,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6016","3;2","C4","YB_Ratio",12.6428571428571,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6017","3;2","C5","yfp",4003,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6018","3;2","C5","mTurquoise",352,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6019","3;2","C5","mScarlet",356,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6020","3;2","C5","YB_Ratio",11.3721590909091,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6021","3;2","C6","yfp",4303,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6022","3;2","C6","mTurquoise",310,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6023","3;2","C6","mScarlet",365,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6024","3;2","C6","YB_Ratio",13.8806451612903,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_I"
"6025","3;2","D1","yfp",4283,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6026","3;2","D1","mTurquoise",313,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6027","3;2","D1","mScarlet",366,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6028","3;2","D1","YB_Ratio",13.6837060702875,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6029","3;2","D2","yfp",4006,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6030","3;2","D2","mTurquoise",345,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6031","3;2","D2","mScarlet",360,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6032","3;2","D2","YB_Ratio",11.6115942028986,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_G"
"6033","3;2","D3","yfp",4784,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6034","3;2","D3","mTurquoise",381,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6035","3;2","D3","mScarlet",357,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6036","3;2","D3","YB_Ratio",12.5564304461942,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6037","3;2","D4","yfp",3831,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6038","3;2","D4","mTurquoise",406,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6039","3;2","D4","mScarlet",331,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6040","3;2","D4","YB_Ratio",9.43596059113301,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_H"
"6041","3;2","D5","yfp",4296,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6042","3;2","D5","mTurquoise",259,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6043","3;2","D5","mScarlet",379,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6044","3;2","D5","YB_Ratio",16.5868725868726,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6045","3;2","D6","yfp",4765,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6046","3;2","D6","mTurquoise",580,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6047","3;2","D6","mScarlet",377,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6048","3;2","D6","YB_Ratio",8.21551724137931,"AT5G37830(B,E)+gRNA_B+gRNA_E","Set6_Leaf_I"
"6049","3;2","E1","yfp",2706,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6050","3;2","E1","mTurquoise",66,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6051","3;2","E1","mScarlet",453,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6052","3;2","E1","YB_Ratio",41,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6053","3;2","E2","yfp",2866,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6054","3;2","E2","mTurquoise",82,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6055","3;2","E2","mScarlet",380,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6056","3;2","E2","YB_Ratio",34.9512195121951,"AT3G18480(r3,r6)","Set6_Leaf_G"
"6057","3;2","E3","yfp",2654,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6058","3;2","E3","mTurquoise",69,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6059","3;2","E3","mScarlet",381,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6060","3;2","E3","YB_Ratio",38.463768115942,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6061","3;2","E4","yfp",2788,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6062","3;2","E4","mTurquoise",89,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6063","3;2","E4","mScarlet",468,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6064","3;2","E4","YB_Ratio",31.3258426966292,"AT3G18480(r3,r6)","Set6_Leaf_H"
"6065","3;2","E5","yfp",2649,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6066","3;2","E5","mTurquoise",69,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6067","3;2","E5","mScarlet",397,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6068","3;2","E5","YB_Ratio",38.3913043478261,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6069","3;2","E6","yfp",2652,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6070","3;2","E6","mTurquoise",93,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6071","3;2","E6","mScarlet",372,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6072","3;2","E6","YB_Ratio",28.5161290322581,"AT3G18480(r3,r6)","Set6_Leaf_I"
"6073","3;2","F1","yfp",3231,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6074","3;2","F1","mTurquoise",95,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6075","3;2","F1","mScarlet",502,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6076","3;2","F1","YB_Ratio",34.0105263157895,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6077","3;2","F2","yfp",2979,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6078","3;2","F2","mTurquoise",84,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6079","3;2","F2","mScarlet",556,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6080","3;2","F2","YB_Ratio",35.4642857142857,"AT3G08530(r7,r5)","Set6_Leaf_G"
"6081","3;2","F3","yfp",2269,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6082","3;2","F3","mTurquoise",70,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6083","3;2","F3","mScarlet",399,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6084","3;2","F3","YB_Ratio",32.4142857142857,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6085","3;2","F4","yfp",2291,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6086","3;2","F4","mTurquoise",65,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6087","3;2","F4","mScarlet",394,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6088","3;2","F4","YB_Ratio",35.2461538461538,"AT3G08530(r7,r5)","Set6_Leaf_H"
"6089","3;2","F5","yfp",2693,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6090","3;2","F5","mTurquoise",74,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6091","3;2","F5","mScarlet",509,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6092","3;2","F5","YB_Ratio",36.3918918918919,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6093","3;2","F6","yfp",2798,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6094","3;2","F6","mTurquoise",60,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6095","3;2","F6","mScarlet",478,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6096","3;2","F6","YB_Ratio",46.6333333333333,"AT3G08530(r7,r5)","Set6_Leaf_I"
"6097","3;2","G1","yfp",2560,"AT3G18480","Set6_Leaf_G"
"6098","3;2","G1","mTurquoise",115,"AT3G18480","Set6_Leaf_G"
"6099","3;2","G1","mScarlet",415,"AT3G18480","Set6_Leaf_G"
"6100","3;2","G1","YB_Ratio",22.2608695652174,"AT3G18480","Set6_Leaf_G"
"6101","3;2","G2","yfp",2826,"AT3G18480","Set6_Leaf_G"
"6102","3;2","G2","mTurquoise",119,"AT3G18480","Set6_Leaf_G"
"6103","3;2","G2","mScarlet",459,"AT3G18480","Set6_Leaf_G"
"6104","3;2","G2","YB_Ratio",23.7478991596639,"AT3G18480","Set6_Leaf_G"
"6105","3;2","G3","yfp",2703,"AT3G18480","Set6_Leaf_H"
"6106","3;2","G3","mTurquoise",88,"AT3G18480","Set6_Leaf_H"
"6107","3;2","G3","mScarlet",492,"AT3G18480","Set6_Leaf_H"
"6108","3;2","G3","YB_Ratio",30.7159090909091,"AT3G18480","Set6_Leaf_H"
"6109","3;2","G4","yfp",2739,"AT3G18480","Set6_Leaf_H"
"6110","3;2","G4","mTurquoise",118,"AT3G18480","Set6_Leaf_H"
"6111","3;2","G4","mScarlet",388,"AT3G18480","Set6_Leaf_H"
"6112","3;2","G4","YB_Ratio",23.2118644067797,"AT3G18480","Set6_Leaf_H"
"6113","3;2","G5","yfp",2789,"AT3G18480","Set6_Leaf_I"
"6114","3;2","G5","mTurquoise",90,"AT3G18480","Set6_Leaf_I"
"6115","3;2","G5","mScarlet",396,"AT3G18480","Set6_Leaf_I"
"6116","3;2","G5","YB_Ratio",30.9888888888889,"AT3G18480","Set6_Leaf_I"
"6117","3;2","G6","yfp",2782,"AT3G18480","Set6_Leaf_I"
"6118","3;2","G6","mTurquoise",123,"AT3G18480","Set6_Leaf_I"
"6119","3;2","G6","mScarlet",414,"AT3G18480","Set6_Leaf_I"
"6120","3;2","G6","YB_Ratio",22.6178861788618,"AT3G18480","Set6_Leaf_I"
"6121","3;2","H1","yfp",2265,"Null_YFP","Set6_Leaf_G"
"6122","3;2","H1","mTurquoise",217,"Null_YFP","Set6_Leaf_G"
"6123","3;2","H1","mScarlet",330,"Null_YFP","Set6_Leaf_G"
"6124","3;2","H1","YB_Ratio",10.4377880184332,"Null_YFP","Set6_Leaf_G"
"6125","3;2","H2","yfp",2236,"Null_YFP","Set6_Leaf_G"
"6126","3;2","H2","mTurquoise",355,"Null_YFP","Set6_Leaf_G"
"6127","3;2","H2","mScarlet",347,"Null_YFP","Set6_Leaf_G"
"6128","3;2","H2","YB_Ratio",6.29859154929577,"Null_YFP","Set6_Leaf_G"
"6129","3;2","H3","yfp",2113,"Null_YFP","Set6_Leaf_H"
"6130","3;2","H3","mTurquoise",498,"Null_YFP","Set6_Leaf_H"
"6131","3;2","H3","mScarlet",324,"Null_YFP","Set6_Leaf_H"
"6132","3;2","H3","YB_Ratio",4.2429718875502,"Null_YFP","Set6_Leaf_H"
"6133","3;2","H4","yfp",2165,"Null_YFP","Set6_Leaf_H"
"6134","3;2","H4","mTurquoise",204,"Null_YFP","Set6_Leaf_H"
"6135","3;2","H4","mScarlet",340,"Null_YFP","Set6_Leaf_H"
"6136","3;2","H4","YB_Ratio",10.6127450980392,"Null_YFP","Set6_Leaf_H"
"6137","3;2","H5","yfp",2370,"Null_YFP","Set6_Leaf_I"
"6138","3;2","H5","mTurquoise",301,"Null_YFP","Set6_Leaf_I"
"6139","3;2","H5","mScarlet",359,"Null_YFP","Set6_Leaf_I"
"6140","3;2","H5","YB_Ratio",7.87375415282392,"Null_YFP","Set6_Leaf_I"
"6141","3;2","H6","yfp",2173,"Null_YFP","Set6_Leaf_I"
"6142","3;2","H6","mTurquoise",301,"Null_YFP","Set6_Leaf_I"
"6143","3;2","H6","mScarlet",325,"Null_YFP","Set6_Leaf_I"
"6144","3;2","H6","YB_Ratio",7.21926910299003,"Null_YFP","Set6_Leaf_I"
"6145","3;3","A1","yfp",4921,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6146","3;3","A1","mTurquoise",337,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6147","3;3","A1","mScarlet",386,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6148","3;3","A1","YB_Ratio",14.6023738872404,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6149","3;3","A2","yfp",5050,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6150","3;3","A2","mTurquoise",170,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6151","3;3","A2","mScarlet",317,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6152","3;3","A2","YB_Ratio",29.7058823529412,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_G"
"6153","3;3","A3","yfp",5574,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6154","3;3","A3","mTurquoise",84,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6155","3;3","A3","mScarlet",413,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6156","3;3","A3","YB_Ratio",66.3571428571429,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6157","3;3","A4","yfp",5354,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6158","3;3","A4","mTurquoise",303,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6159","3;3","A4","mScarlet",376,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6160","3;3","A4","YB_Ratio",17.6699669966997,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_H"
"6161","3;3","A5","yfp",5376,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6162","3;3","A5","mTurquoise",323,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6163","3;3","A5","mScarlet",355,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6164","3;3","A5","YB_Ratio",16.6439628482972,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6165","3;3","A6","yfp",5410,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6166","3;3","A6","mTurquoise",309,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6167","3;3","A6","mScarlet",336,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6168","3;3","A6","YB_Ratio",17.5080906148867,"AT5G37830(B,E)+gRNA_r3","Set6_Leaf_I"
"6169","3;3","B1","yfp",4098,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6170","3;3","B1","mTurquoise",459,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6171","3;3","B1","mScarlet",324,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6172","3;3","B1","YB_Ratio",8.9281045751634,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6173","3;3","B2","yfp",4601,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6174","3;3","B2","mTurquoise",283,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6175","3;3","B2","mScarlet",370,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6176","3;3","B2","YB_Ratio",16.2579505300353,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_G"
"6177","3;3","B3","yfp",3611,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6178","3;3","B3","mTurquoise",352,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6179","3;3","B3","mScarlet",348,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6180","3;3","B3","YB_Ratio",10.2585227272727,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6181","3;3","B4","yfp",3997,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6182","3;3","B4","mTurquoise",296,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6183","3;3","B4","mScarlet",334,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6184","3;3","B4","YB_Ratio",13.5033783783784,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_H"
"6185","3;3","B5","yfp",4590,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6186","3;3","B5","mTurquoise",359,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6187","3;3","B5","mScarlet",380,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6188","3;3","B5","YB_Ratio",12.7855153203343,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6189","3;3","B6","yfp",4362,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6190","3;3","B6","mTurquoise",150,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6191","3;3","B6","mScarlet",357,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6192","3;3","B6","YB_Ratio",29.08,"AT5G37830(B,E)+gRNA_B+gRNA_r7","Set6_Leaf_I"
"6193","3;3","C1","yfp",4254,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6194","3;3","C1","mTurquoise",340,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6195","3;3","C1","mScarlet",402,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6196","3;3","C1","YB_Ratio",12.5117647058824,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6197","3;3","C2","yfp",5082,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6198","3;3","C2","mTurquoise",610,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6199","3;3","C2","mScarlet",379,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6200","3;3","C2","YB_Ratio",8.33114754098361,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_G"
"6201","3;3","C3","yfp",5871,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6202","3;3","C3","mTurquoise",204,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6203","3;3","C3","mScarlet",660,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6204","3;3","C3","YB_Ratio",28.7794117647059,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6205","3;3","C4","yfp",4858,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6206","3;3","C4","mTurquoise",536,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
"6207","3;3","C4","mScarlet",443,"AT5G37830(B,E)+gRNA_E+gRNA_r7","Set6_Leaf_H"
